INTERVALSTARTTIME_PST,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,LMP_Price_Per_MWh,Wind_MW,Solar_MW,Demand_MW,Fuel_Price,TimeStamp,Year,Month,Day,Hour,Time,Weekday,Weekend
2019-01-05 20:00:00+00:00,2019-01-06 04:00:00+00:00,2019-01-06T05:00:00-00:00,2019-01-05,21,48.48126,338.86,0.0,25462.56,4.1,2019-01-05 20:00:00+00:00,2019,1,5,20,20:00:00,5,0
2019-01-05 21:00:00+00:00,2019-01-06 05:00:00+00:00,2019-01-06T06:00:00-00:00,2019-01-05,22,43.26598,319.62,0.0,24530.78,4.1,2019-01-05 21:00:00+00:00,2019,1,5,21,21:00:00,5,0
2019-01-05 22:00:00+00:00,2019-01-06 06:00:00+00:00,2019-01-06T07:00:00-00:00,2019-01-05,23,41.3736,307.68,0.0,23204.7,4.1,2019-01-05 22:00:00+00:00,2019,1,5,22,22:00:00,5,0
2019-01-05 23:00:00+00:00,2019-01-06 07:00:00+00:00,2019-01-06T08:00:00-00:00,2019-01-05,24,38.589259999999996,286.71,0.0,21746.09,4.1,2019-01-05 23:00:00+00:00,2019,1,5,23,23:00:00,5,0
2019-01-06 00:00:00+00:00,2019-01-06 08:00:00+00:00,2019-01-06T09:00:00-00:00,2019-01-06,1,36.13322,285.89,0.0,21156.06,4.1,2019-01-06 00:00:00+00:00,2019,1,6,0,00:00:00,6,0
2019-01-06 01:00:00+00:00,2019-01-06 09:00:00+00:00,2019-01-06T10:00:00-00:00,2019-01-06,2,35.84043,241.26,0.0,20353.89,4.1,2019-01-06 01:00:00+00:00,2019,1,6,1,01:00:00,6,0
2019-01-06 02:00:00+00:00,2019-01-06 10:00:00+00:00,2019-01-06T11:00:00-00:00,2019-01-06,3,33.841429999999995,209.98,0.0,19892.69,4.1,2019-01-06 02:00:00+00:00,2019,1,6,2,02:00:00,6,0
2019-01-06 03:00:00+00:00,2019-01-06 11:00:00+00:00,2019-01-06T12:00:00-00:00,2019-01-06,4,34.20753,194.18,0.0,19570.33,4.1,2019-01-06 03:00:00+00:00,2019,1,6,3,03:00:00,6,0
2019-01-06 04:00:00+00:00,2019-01-06 12:00:00+00:00,2019-01-06T13:00:00-00:00,2019-01-06,5,35.83299,198.28,0.0,19596.15,4.1,2019-01-06 04:00:00+00:00,2019,1,6,4,04:00:00,6,0
2019-01-06 05:00:00+00:00,2019-01-06 13:00:00+00:00,2019-01-06T14:00:00-00:00,2019-01-06,6,36.37362,212.66,0.0,19990.34,4.1,2019-01-06 05:00:00+00:00,2019,1,6,5,05:00:00,6,0
2019-01-06 06:00:00+00:00,2019-01-06 14:00:00+00:00,2019-01-06T15:00:00-00:00,2019-01-06,7,38.27601,235.68,0.0,20903.95,4.1,2019-01-06 06:00:00+00:00,2019,1,6,6,06:00:00,6,0
2019-01-06 07:00:00+00:00,2019-01-06 15:00:00+00:00,2019-01-06T16:00:00-00:00,2019-01-06,8,36.45454,261.81,39.04,21585.22,4.1,2019-01-06 07:00:00+00:00,2019,1,6,7,07:00:00,6,0
2019-01-06 08:00:00+00:00,2019-01-06 16:00:00+00:00,2019-01-06T17:00:00-00:00,2019-01-06,9,35.39795,303.5,213.51,21987.14,4.1,2019-01-06 08:00:00+00:00,2019,1,6,8,08:00:00,6,0
2019-01-06 09:00:00+00:00,2019-01-06 17:00:00+00:00,2019-01-06T18:00:00-00:00,2019-01-06,10,33.52878,335.56,363.28,22197.73,4.1,2019-01-06 09:00:00+00:00,2019,1,6,9,09:00:00,6,0
2019-01-06 10:00:00+00:00,2019-01-06 18:00:00+00:00,2019-01-06T19:00:00-00:00,2019-01-06,11,30.05814,362.2,394.77,21990.16,4.1,2019-01-06 10:00:00+00:00,2019,1,6,10,10:00:00,6,0
2019-01-06 11:00:00+00:00,2019-01-06 19:00:00+00:00,2019-01-06T20:00:00-00:00,2019-01-06,12,25.35128,420.74,404.35,21781.79,4.1,2019-01-06 11:00:00+00:00,2019,1,6,11,11:00:00,6,0
2019-01-06 12:00:00+00:00,2019-01-06 20:00:00+00:00,2019-01-06T21:00:00-00:00,2019-01-06,13,23.73307,486.85,354.9,21681.18,4.1,2019-01-06 12:00:00+00:00,2019,1,6,12,12:00:00,6,0
2019-01-06 13:00:00+00:00,2019-01-06 21:00:00+00:00,2019-01-06T22:00:00-00:00,2019-01-06,14,26.50672,528.44,242.2,21595.54,4.1,2019-01-06 13:00:00+00:00,2019,1,6,13,13:00:00,6,0
2019-01-06 14:00:00+00:00,2019-01-06 22:00:00+00:00,2019-01-06T23:00:00-00:00,2019-01-06,15,30.085959999999996,572.14,157.16,21528.35,4.1,2019-01-06 14:00:00+00:00,2019,1,6,14,14:00:00,6,0
2019-01-06 15:00:00+00:00,2019-01-06 23:00:00+00:00,2019-01-07T00:00:00-00:00,2019-01-06,16,35.36153,619.06,93.14,21802.96,4.1,2019-01-06 15:00:00+00:00,2019,1,6,15,15:00:00,6,0
2019-01-06 16:00:00+00:00,2019-01-07 00:00:00+00:00,2019-01-07T01:00:00-00:00,2019-01-06,17,40.44403,624.64,27.04,23266.57,4.1,2019-01-06 16:00:00+00:00,2019,1,6,16,16:00:00,6,0
2019-01-06 17:00:00+00:00,2019-01-07 01:00:00+00:00,2019-01-07T02:00:00-00:00,2019-01-06,18,49.997840000000004,578.49,0.86,26562.97,4.1,2019-01-06 17:00:00+00:00,2019,1,6,17,17:00:00,6,0
2019-01-06 18:00:00+00:00,2019-01-07 02:00:00+00:00,2019-01-07T03:00:00-00:00,2019-01-06,19,52.60779,540.41,0.02,27447.3,4.1,2019-01-06 18:00:00+00:00,2019,1,6,18,18:00:00,6,0
2019-01-06 19:00:00+00:00,2019-01-07 03:00:00+00:00,2019-01-07T04:00:00-00:00,2019-01-06,20,46.9507,508.79,0.0,26927.48,4.1,2019-01-06 19:00:00+00:00,2019,1,6,19,19:00:00,6,0
2019-01-06 20:00:00+00:00,2019-01-07 04:00:00+00:00,2019-01-07T05:00:00-00:00,2019-01-06,21,44.45268,490.82,0.0,26066.1,4.1,2019-01-06 20:00:00+00:00,2019,1,6,20,20:00:00,6,0
2019-01-06 21:00:00+00:00,2019-01-07 05:00:00+00:00,2019-01-07T06:00:00-00:00,2019-01-06,22,40.56047,503.8,0.0,24768.7,4.1,2019-01-06 21:00:00+00:00,2019,1,6,21,21:00:00,6,0
2019-01-06 22:00:00+00:00,2019-01-07 06:00:00+00:00,2019-01-07T07:00:00-00:00,2019-01-06,23,36.091640000000005,496.32,0.0,23145.47,4.1,2019-01-06 22:00:00+00:00,2019,1,6,22,22:00:00,6,0
2019-01-06 23:00:00+00:00,2019-01-07 07:00:00+00:00,2019-01-07T08:00:00-00:00,2019-01-06,24,34.92129,500.7,0.0,21542.37,4.1,2019-01-06 23:00:00+00:00,2019,1,6,23,23:00:00,6,0
2019-01-07 00:00:00+00:00,2019-01-07 08:00:00+00:00,2019-01-07T09:00:00-00:00,2019-01-07,1,35.844159999999995,539.94,0.0,20137.28,4.1,2019-01-07 00:00:00+00:00,2019,1,7,0,00:00:00,0,0
2019-01-07 01:00:00+00:00,2019-01-07 09:00:00+00:00,2019-01-07T10:00:00-00:00,2019-01-07,2,34.26791,431.16,0.0,19501.48,4.1,2019-01-07 01:00:00+00:00,2019,1,7,1,01:00:00,0,0
2019-01-07 02:00:00+00:00,2019-01-07 10:00:00+00:00,2019-01-07T11:00:00-00:00,2019-01-07,3,33.15871,317.91,0.0,19247.61,4.1,2019-01-07 02:00:00+00:00,2019,1,7,2,02:00:00,0,0
2019-01-07 03:00:00+00:00,2019-01-07 11:00:00+00:00,2019-01-07T12:00:00-00:00,2019-01-07,4,34.28928,258.09,0.0,19261.27,4.1,2019-01-07 03:00:00+00:00,2019,1,7,3,03:00:00,0,0
2019-01-07 04:00:00+00:00,2019-01-07 12:00:00+00:00,2019-01-07T13:00:00-00:00,2019-01-07,5,36.11626,234.5,0.0,19927.01,4.1,2019-01-07 04:00:00+00:00,2019,1,7,4,04:00:00,0,0
2019-01-07 05:00:00+00:00,2019-01-07 13:00:00+00:00,2019-01-07T14:00:00-00:00,2019-01-07,6,40.56837,193.93,0.0,21515.82,4.1,2019-01-07 05:00:00+00:00,2019,1,7,5,05:00:00,0,0
2019-01-07 06:00:00+00:00,2019-01-07 14:00:00+00:00,2019-01-07T15:00:00-00:00,2019-01-07,7,50.96909,171.59,0.0,23948.67,4.1,2019-01-07 06:00:00+00:00,2019,1,7,6,06:00:00,0,0
2019-01-07 07:00:00+00:00,2019-01-07 15:00:00+00:00,2019-01-07T16:00:00-00:00,2019-01-07,8,59.1029,150.45,53.53,25418.71,4.1,2019-01-07 07:00:00+00:00,2019,1,7,7,07:00:00,0,0
2019-01-07 08:00:00+00:00,2019-01-07 16:00:00+00:00,2019-01-07T17:00:00-00:00,2019-01-07,9,46.75012,126.12,291.75,25570.85,4.1,2019-01-07 08:00:00+00:00,2019,1,7,8,08:00:00,0,0
2019-01-07 09:00:00+00:00,2019-01-07 17:00:00+00:00,2019-01-07T18:00:00-00:00,2019-01-07,10,45.81273,98.61,523.17,25201.48,4.1,2019-01-07 09:00:00+00:00,2019,1,7,9,09:00:00,0,0
2019-01-07 10:00:00+00:00,2019-01-07 18:00:00+00:00,2019-01-07T19:00:00-00:00,2019-01-07,11,41.71505,76.55,597.69,24783.54,4.1,2019-01-07 10:00:00+00:00,2019,1,7,10,10:00:00,0,0
2019-01-07 11:00:00+00:00,2019-01-07 19:00:00+00:00,2019-01-07T20:00:00-00:00,2019-01-07,12,39.60609,61.58,611.41,24299.63,4.1,2019-01-07 11:00:00+00:00,2019,1,7,11,11:00:00,0,0
2019-01-07 12:00:00+00:00,2019-01-07 20:00:00+00:00,2019-01-07T21:00:00-00:00,2019-01-07,13,36.10675,57.47,598.79,23827.11,4.1,2019-01-07 12:00:00+00:00,2019,1,7,12,12:00:00,0,0
2019-01-07 13:00:00+00:00,2019-01-07 21:00:00+00:00,2019-01-07T22:00:00-00:00,2019-01-07,14,35.93826,55.65,560.62,23677.89,4.1,2019-01-07 13:00:00+00:00,2019,1,7,13,13:00:00,0,0
2019-01-07 14:00:00+00:00,2019-01-07 22:00:00+00:00,2019-01-07T23:00:00-00:00,2019-01-07,15,35.46546,55.35,467.12,23781.68,4.1,2019-01-07 14:00:00+00:00,2019,1,7,14,14:00:00,0,0
2019-01-07 15:00:00+00:00,2019-01-07 23:00:00+00:00,2019-01-08T00:00:00-00:00,2019-01-07,16,41.19899,56.08,291.68,24195.13,4.1,2019-01-07 15:00:00+00:00,2019,1,7,15,15:00:00,0,0
2019-01-07 16:00:00+00:00,2019-01-08 00:00:00+00:00,2019-01-08T01:00:00-00:00,2019-01-07,17,57.158319999999996,54.69,87.03,25403.08,4.1,2019-01-07 16:00:00+00:00,2019,1,7,16,16:00:00,0,0
2019-01-07 17:00:00+00:00,2019-01-08 01:00:00+00:00,2019-01-08T02:00:00-00:00,2019-01-07,18,89.12685,60.5,0.18,28134.4,4.1,2019-01-07 17:00:00+00:00,2019,1,7,17,17:00:00,0,0
2019-01-07 18:00:00+00:00,2019-01-08 02:00:00+00:00,2019-01-08T03:00:00-00:00,2019-01-07,19,73.31738,71.95,0.02,28798.94,4.1,2019-01-07 18:00:00+00:00,2019,1,7,18,18:00:00,0,0
2019-01-07 19:00:00+00:00,2019-01-08 03:00:00+00:00,2019-01-08T04:00:00-00:00,2019-01-07,20,67.51828,68.86,0.0,28295.84,4.1,2019-01-07 19:00:00+00:00,2019,1,7,19,19:00:00,0,0
2019-01-07 20:00:00+00:00,2019-01-08 04:00:00+00:00,2019-01-08T05:00:00-00:00,2019-01-07,21,57.22995,56.56,0.0,27378.22,4.1,2019-01-07 20:00:00+00:00,2019,1,7,20,20:00:00,0,0
2019-01-07 21:00:00+00:00,2019-01-08 05:00:00+00:00,2019-01-08T06:00:00-00:00,2019-01-07,22,47.69463,45.04,0.0,25900.35,4.1,2019-01-07 21:00:00+00:00,2019,1,7,21,21:00:00,0,0
2019-01-07 22:00:00+00:00,2019-01-08 06:00:00+00:00,2019-01-08T07:00:00-00:00,2019-01-07,23,44.80997,42.14,0.0,23962.87,4.1,2019-01-07 22:00:00+00:00,2019,1,7,22,22:00:00,0,0
2019-01-07 23:00:00+00:00,2019-01-08 07:00:00+00:00,2019-01-08T08:00:00-00:00,2019-01-07,24,40.2203,45.11,0.0,22205.61,4.1,2019-01-07 23:00:00+00:00,2019,1,7,23,23:00:00,0,0
2019-01-08 00:00:00+00:00,2019-01-08 08:00:00+00:00,2019-01-08T09:00:00-00:00,2019-01-08,1,36.27841,50.43,0.0,20877.02,3.99,2019-01-08 00:00:00+00:00,2019,1,8,0,00:00:00,1,0
2019-01-08 01:00:00+00:00,2019-01-08 09:00:00+00:00,2019-01-08T10:00:00-00:00,2019-01-08,2,35.5079,48.27,0.0,20045.18,3.99,2019-01-08 01:00:00+00:00,2019,1,8,1,01:00:00,1,0
2019-01-08 02:00:00+00:00,2019-01-08 10:00:00+00:00,2019-01-08T11:00:00-00:00,2019-01-08,3,34.09742,44.91,0.0,19589.03,3.99,2019-01-08 02:00:00+00:00,2019,1,8,2,02:00:00,1,0
2019-01-08 03:00:00+00:00,2019-01-08 11:00:00+00:00,2019-01-08T12:00:00-00:00,2019-01-08,4,34.48276,44.07,0.0,19518.19,3.99,2019-01-08 03:00:00+00:00,2019,1,8,3,03:00:00,1,0
2019-01-08 04:00:00+00:00,2019-01-08 12:00:00+00:00,2019-01-08T13:00:00-00:00,2019-01-08,5,36.47353,50.9,0.0,20099.43,3.99,2019-01-08 04:00:00+00:00,2019,1,8,4,04:00:00,1,0
2019-01-08 05:00:00+00:00,2019-01-08 13:00:00+00:00,2019-01-08T14:00:00-00:00,2019-01-08,6,41.55934,65.88,0.0,21588.39,3.99,2019-01-08 05:00:00+00:00,2019,1,8,5,05:00:00,1,0
2019-01-08 06:00:00+00:00,2019-01-08 14:00:00+00:00,2019-01-08T15:00:00-00:00,2019-01-08,7,52.77778000000001,90.87,0.0,24193.32,3.99,2019-01-08 06:00:00+00:00,2019,1,8,6,06:00:00,1,0
2019-01-08 07:00:00+00:00,2019-01-08 15:00:00+00:00,2019-01-08T16:00:00-00:00,2019-01-08,8,71.59005,114.13,37.22,25823.89,3.99,2019-01-08 07:00:00+00:00,2019,1,8,7,07:00:00,1,0
2019-01-08 08:00:00+00:00,2019-01-08 16:00:00+00:00,2019-01-08T17:00:00-00:00,2019-01-08,9,51.78222,135.05,199.12,25770.09,3.99,2019-01-08 08:00:00+00:00,2019,1,8,8,08:00:00,1,0
2019-01-08 09:00:00+00:00,2019-01-08 17:00:00+00:00,2019-01-08T18:00:00-00:00,2019-01-08,10,46.03499,151.86,363.66,25676.05,3.99,2019-01-08 09:00:00+00:00,2019,1,8,9,09:00:00,1,0
2019-01-08 10:00:00+00:00,2019-01-08 18:00:00+00:00,2019-01-08T19:00:00-00:00,2019-01-08,11,42.149190000000004,170.69,448.55,25380.28,3.99,2019-01-08 10:00:00+00:00,2019,1,8,10,10:00:00,1,0
2019-01-08 11:00:00+00:00,2019-01-08 19:00:00+00:00,2019-01-08T20:00:00-00:00,2019-01-08,12,39.92058,178.44,490.11,25175.87,3.99,2019-01-08 11:00:00+00:00,2019,1,8,11,11:00:00,1,0
2019-01-08 12:00:00+00:00,2019-01-08 20:00:00+00:00,2019-01-08T21:00:00-00:00,2019-01-08,13,40.74174,185.76,488.4,25085.17,3.99,2019-01-08 12:00:00+00:00,2019,1,8,12,12:00:00,1,0
2019-01-08 13:00:00+00:00,2019-01-08 21:00:00+00:00,2019-01-08T22:00:00-00:00,2019-01-08,14,36.997240000000005,198.28,449.69,25069.53,3.99,2019-01-08 13:00:00+00:00,2019,1,8,13,13:00:00,1,0
2019-01-08 14:00:00+00:00,2019-01-08 22:00:00+00:00,2019-01-08T23:00:00-00:00,2019-01-08,15,39.75683,233.5,361.19,25083.89,3.99,2019-01-08 14:00:00+00:00,2019,1,8,14,14:00:00,1,0
2019-01-08 15:00:00+00:00,2019-01-08 23:00:00+00:00,2019-01-09T00:00:00-00:00,2019-01-08,16,42.931309999999996,287.5,215.95,25483.71,3.99,2019-01-08 15:00:00+00:00,2019,1,8,15,15:00:00,1,0
2019-01-08 16:00:00+00:00,2019-01-09 00:00:00+00:00,2019-01-09T01:00:00-00:00,2019-01-08,17,62.516490000000005,350.71,62.65,26365.67,3.99,2019-01-08 16:00:00+00:00,2019,1,8,16,16:00:00,1,0
2019-01-08 17:00:00+00:00,2019-01-09 01:00:00+00:00,2019-01-09T02:00:00-00:00,2019-01-08,18,79.60585999999999,410.85,0.94,28454.3,3.99,2019-01-08 17:00:00+00:00,2019,1,8,17,17:00:00,1,0
2019-01-08 18:00:00+00:00,2019-01-09 02:00:00+00:00,2019-01-09T03:00:00-00:00,2019-01-08,19,65.55724000000001,477.76,0.09,29046.7,3.99,2019-01-08 18:00:00+00:00,2019,1,8,18,18:00:00,1,0
2019-01-08 19:00:00+00:00,2019-01-09 03:00:00+00:00,2019-01-09T04:00:00-00:00,2019-01-08,20,64.55369,537.17,0.0,28496.21,3.99,2019-01-08 19:00:00+00:00,2019,1,8,19,19:00:00,1,0
2019-01-08 20:00:00+00:00,2019-01-09 04:00:00+00:00,2019-01-09T05:00:00-00:00,2019-01-08,21,54.265980000000006,581.57,0.0,27577.96,3.99,2019-01-08 20:00:00+00:00,2019,1,8,20,20:00:00,1,0
2019-01-08 21:00:00+00:00,2019-01-09 05:00:00+00:00,2019-01-09T06:00:00-00:00,2019-01-08,22,49.42977,627.69,0.0,26087.37,3.99,2019-01-08 21:00:00+00:00,2019,1,8,21,21:00:00,1,0
2019-01-08 22:00:00+00:00,2019-01-09 06:00:00+00:00,2019-01-09T07:00:00-00:00,2019-01-08,23,42.10454,589.13,0.0,24199.97,3.99,2019-01-08 22:00:00+00:00,2019,1,8,22,22:00:00,1,0
2019-01-08 23:00:00+00:00,2019-01-09 07:00:00+00:00,2019-01-09T08:00:00-00:00,2019-01-08,24,38.48734,534.02,0.0,22352.11,3.99,2019-01-08 23:00:00+00:00,2019,1,8,23,23:00:00,1,0
2019-01-09 00:00:00+00:00,2019-01-09 08:00:00+00:00,2019-01-09T09:00:00-00:00,2019-01-09,1,37.55917,440.88,0.0,20884.02,4.15,2019-01-09 00:00:00+00:00,2019,1,9,0,00:00:00,2,0
2019-01-09 01:00:00+00:00,2019-01-09 09:00:00+00:00,2019-01-09T10:00:00-00:00,2019-01-09,2,37.05036,426.64,0.0,20092.1,4.15,2019-01-09 01:00:00+00:00,2019,1,9,1,01:00:00,2,0
2019-01-09 02:00:00+00:00,2019-01-09 10:00:00+00:00,2019-01-09T11:00:00-00:00,2019-01-09,3,35.35304,386.77,0.0,19606.69,4.15,2019-01-09 02:00:00+00:00,2019,1,9,2,02:00:00,2,0
2019-01-09 03:00:00+00:00,2019-01-09 11:00:00+00:00,2019-01-09T12:00:00-00:00,2019-01-09,4,35.97524,358.87,0.0,19476.93,4.15,2019-01-09 03:00:00+00:00,2019,1,9,3,03:00:00,2,0
2019-01-09 04:00:00+00:00,2019-01-09 12:00:00+00:00,2019-01-09T13:00:00-00:00,2019-01-09,5,37.7456,378.96,0.0,20024.92,4.15,2019-01-09 04:00:00+00:00,2019,1,9,4,04:00:00,2,0
2019-01-09 05:00:00+00:00,2019-01-09 13:00:00+00:00,2019-01-09T14:00:00-00:00,2019-01-09,6,42.21246,421.36,0.0,21527.53,4.15,2019-01-09 05:00:00+00:00,2019,1,9,5,05:00:00,2,0
2019-01-09 06:00:00+00:00,2019-01-09 14:00:00+00:00,2019-01-09T15:00:00-00:00,2019-01-09,7,50.86903,469.45,0.0,24129.13,4.15,2019-01-09 06:00:00+00:00,2019,1,9,6,06:00:00,2,0
2019-01-09 07:00:00+00:00,2019-01-09 15:00:00+00:00,2019-01-09T16:00:00-00:00,2019-01-09,8,53.00325,489.89,20.39,25732.02,4.15,2019-01-09 07:00:00+00:00,2019,1,9,7,07:00:00,2,0
2019-01-09 08:00:00+00:00,2019-01-09 16:00:00+00:00,2019-01-09T17:00:00-00:00,2019-01-09,9,38.64841,462.79,116.37,25639.01,4.15,2019-01-09 08:00:00+00:00,2019,1,9,8,08:00:00,2,0
2019-01-09 09:00:00+00:00,2019-01-09 17:00:00+00:00,2019-01-09T18:00:00-00:00,2019-01-09,10,35.523340000000005,391.5,209.31,25359.58,4.15,2019-01-09 09:00:00+00:00,2019,1,9,9,09:00:00,2,0
2019-01-09 10:00:00+00:00,2019-01-09 18:00:00+00:00,2019-01-09T19:00:00-00:00,2019-01-09,11,32.56443,319.05,273.49,25010.76,4.15,2019-01-09 10:00:00+00:00,2019,1,9,10,10:00:00,2,0
2019-01-09 11:00:00+00:00,2019-01-09 19:00:00+00:00,2019-01-09T20:00:00-00:00,2019-01-09,12,31.69525,264.12,327.65,24656.08,4.15,2019-01-09 11:00:00+00:00,2019,1,9,11,11:00:00,2,0
2019-01-09 12:00:00+00:00,2019-01-09 20:00:00+00:00,2019-01-09T21:00:00-00:00,2019-01-09,13,30.797659999999997,221.84,311.78,24492.98,4.15,2019-01-09 12:00:00+00:00,2019,1,9,12,12:00:00,2,0
2019-01-09 13:00:00+00:00,2019-01-09 21:00:00+00:00,2019-01-09T22:00:00-00:00,2019-01-09,14,30.80992,199.76,251.34,24455.55,4.15,2019-01-09 13:00:00+00:00,2019,1,9,13,13:00:00,2,0
2019-01-09 14:00:00+00:00,2019-01-09 22:00:00+00:00,2019-01-09T23:00:00-00:00,2019-01-09,15,31.716140000000003,187.62,189.92,24541.5,4.15,2019-01-09 14:00:00+00:00,2019,1,9,14,14:00:00,2,0
2019-01-09 15:00:00+00:00,2019-01-09 23:00:00+00:00,2019-01-10T00:00:00-00:00,2019-01-09,16,39.08485,168.56,118.99,24948.15,4.15,2019-01-09 15:00:00+00:00,2019,1,9,15,15:00:00,2,0
2019-01-09 16:00:00+00:00,2019-01-10 00:00:00+00:00,2019-01-10T01:00:00-00:00,2019-01-09,17,54.06991,150.43,38.49,25929.57,4.15,2019-01-09 16:00:00+00:00,2019,1,9,16,16:00:00,2,0
2019-01-09 17:00:00+00:00,2019-01-10 01:00:00+00:00,2019-01-10T02:00:00-00:00,2019-01-09,18,72.9898,132.5,0.68,28267.13,4.15,2019-01-09 17:00:00+00:00,2019,1,9,17,17:00:00,2,0
2019-01-09 18:00:00+00:00,2019-01-10 02:00:00+00:00,2019-01-10T03:00:00-00:00,2019-01-09,19,67.81865,119.43,0.02,28798.5,4.15,2019-01-09 18:00:00+00:00,2019,1,9,18,18:00:00,2,0
2019-01-09 19:00:00+00:00,2019-01-10 03:00:00+00:00,2019-01-10T04:00:00-00:00,2019-01-09,20,61.33424,113.07,0.0,28098.36,4.15,2019-01-09 19:00:00+00:00,2019,1,9,19,19:00:00,2,0
2019-01-09 20:00:00+00:00,2019-01-10 04:00:00+00:00,2019-01-10T05:00:00-00:00,2019-01-09,21,53.663999999999994,108.17,0.0,27181.83,4.15,2019-01-09 20:00:00+00:00,2019,1,9,20,20:00:00,2,0
2019-01-09 21:00:00+00:00,2019-01-10 05:00:00+00:00,2019-01-10T06:00:00-00:00,2019-01-09,22,48.706540000000004,105.33,0.0,25710.5,4.15,2019-01-09 21:00:00+00:00,2019,1,9,21,21:00:00,2,0
2019-01-09 22:00:00+00:00,2019-01-10 06:00:00+00:00,2019-01-10T07:00:00-00:00,2019-01-09,23,40.73728,105.27,0.0,23920.63,4.15,2019-01-09 22:00:00+00:00,2019,1,9,22,22:00:00,2,0
2019-01-09 23:00:00+00:00,2019-01-10 07:00:00+00:00,2019-01-10T08:00:00-00:00,2019-01-09,24,37.996559999999995,100.99,0.0,22161.31,4.15,2019-01-09 23:00:00+00:00,2019,1,9,23,23:00:00,2,0
2019-01-10 00:00:00+00:00,2019-01-10 08:00:00+00:00,2019-01-10T09:00:00-00:00,2019-01-10,1,33.85013,84.86,0.0,20808.12,3.99,2019-01-10 00:00:00+00:00,2019,1,10,0,00:00:00,3,0
2019-01-10 01:00:00+00:00,2019-01-10 09:00:00+00:00,2019-01-10T10:00:00-00:00,2019-01-10,2,33.28855,78.05,0.0,20046.45,3.99,2019-01-10 01:00:00+00:00,2019,1,10,1,01:00:00,3,0
2019-01-10 02:00:00+00:00,2019-01-10 10:00:00+00:00,2019-01-10T11:00:00-00:00,2019-01-10,3,31.76575,69.14,0.0,19581.16,3.99,2019-01-10 02:00:00+00:00,2019,1,10,2,02:00:00,3,0
2019-01-10 03:00:00+00:00,2019-01-10 11:00:00+00:00,2019-01-10T12:00:00-00:00,2019-01-10,4,32.00444,60.58,0.0,19512.57,3.99,2019-01-10 03:00:00+00:00,2019,1,10,3,03:00:00,3,0
2019-01-10 04:00:00+00:00,2019-01-10 12:00:00+00:00,2019-01-10T13:00:00-00:00,2019-01-10,5,33.67263,54.15,0.0,20097.11,3.99,2019-01-10 04:00:00+00:00,2019,1,10,4,04:00:00,3,0
2019-01-10 05:00:00+00:00,2019-01-10 13:00:00+00:00,2019-01-10T14:00:00-00:00,2019-01-10,6,38.988409999999995,46.8,0.0,21669.58,3.99,2019-01-10 05:00:00+00:00,2019,1,10,5,05:00:00,3,0
2019-01-10 06:00:00+00:00,2019-01-10 14:00:00+00:00,2019-01-10T15:00:00-00:00,2019-01-10,7,51.32974,38.66,0.0,24251.86,3.99,2019-01-10 06:00:00+00:00,2019,1,10,6,06:00:00,3,0
2019-01-10 07:00:00+00:00,2019-01-10 15:00:00+00:00,2019-01-10T16:00:00-00:00,2019-01-10,8,49.92564,29.55,45.29,25599.93,3.99,2019-01-10 07:00:00+00:00,2019,1,10,7,07:00:00,3,0
2019-01-10 08:00:00+00:00,2019-01-10 16:00:00+00:00,2019-01-10T17:00:00-00:00,2019-01-10,9,36.41189,22.73,228.73,25313.51,3.99,2019-01-10 08:00:00+00:00,2019,1,10,8,08:00:00,3,0
2019-01-10 09:00:00+00:00,2019-01-10 17:00:00+00:00,2019-01-10T18:00:00-00:00,2019-01-10,10,31.89347,18.27,387.58,24785.77,3.99,2019-01-10 09:00:00+00:00,2019,1,10,9,09:00:00,3,0
2019-01-10 10:00:00+00:00,2019-01-10 18:00:00+00:00,2019-01-10T19:00:00-00:00,2019-01-10,11,28.85237,18.0,455.25,24307.28,3.99,2019-01-10 10:00:00+00:00,2019,1,10,10,10:00:00,3,0
2019-01-10 11:00:00+00:00,2019-01-10 19:00:00+00:00,2019-01-10T20:00:00-00:00,2019-01-10,12,26.988540000000004,19.96,499.85,23791.5,3.99,2019-01-10 11:00:00+00:00,2019,1,10,11,11:00:00,3,0
2019-01-10 12:00:00+00:00,2019-01-10 20:00:00+00:00,2019-01-10T21:00:00-00:00,2019-01-10,13,24.38685,20.67,537.18,23417.02,3.99,2019-01-10 12:00:00+00:00,2019,1,10,12,12:00:00,3,0
2019-01-10 13:00:00+00:00,2019-01-10 21:00:00+00:00,2019-01-10T22:00:00-00:00,2019-01-10,14,24.22619,20.68,591.91,23386.7,3.99,2019-01-10 13:00:00+00:00,2019,1,10,13,13:00:00,3,0
2019-01-10 14:00:00+00:00,2019-01-10 22:00:00+00:00,2019-01-10T23:00:00-00:00,2019-01-10,15,26.46514,20.83,590.19,23570.35,3.99,2019-01-10 14:00:00+00:00,2019,1,10,14,14:00:00,3,0
2019-01-10 15:00:00+00:00,2019-01-10 23:00:00+00:00,2019-01-11T00:00:00-00:00,2019-01-10,16,34.37806,20.32,427.87,23995.86,3.99,2019-01-10 15:00:00+00:00,2019,1,10,15,15:00:00,3,0
